well_id,easting,northing,depth_tvd_m,porosity_pct,gamma_ray_api,bulk_density_gcc,formation_top_tvd,formation_base_tvd,formation_thickness_m,distance_to_usp_km,flag,flag_reason,porosity_imputation_method,density_imputation_method
EVD-01,136997.0,441189.0,1788.0,11.43551515151516,30.248737,2.461314,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.17733333333332,30.088436,2.465574,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.790727272727265,29.695274,2.471953,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.541393939393934,29.058064,2.476067,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.425818181818169,28.407642,2.477974,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.355878787878769,27.963848,2.479128,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.352424242424226,27.96508,2.479185,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.3030303030303,28.439926,2.48,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.022545454545458,29.14814,2.484628,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.508848484848468,29.734325,2.493104,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.075393939393946,29.955914,2.500256,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.07199999999999,29.84296,2.500312,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.459151515151522,29.237648,2.493924,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.93727272727271,28.29908,2.486035,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.30666666666666,27.412628,2.47994,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.676303030303016,26.553219,2.473841,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.012787878787876,25.638733,2.468289,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.035454545454536,24.641285,2.467915,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.709272727272717,24.072792,2.473297,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.157696969696971,24.18314,2.482398,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.50987878787878,24.528191,2.493087,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.019818181818172,25.048149,2.501173,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.86739393939394,25.58036,2.503688,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.988121212121213,26.024639,2.501696,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.227515151515158,26.2771,2.497746,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.453515151515152,26.22654,2.494017,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.650909090909094,25.880272,2.49076,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.877515151515151,25.451118,2.487021,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.228060606060593,25.276947,2.481237,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.735030303030287,25.325962,2.472872,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.281818181818185,25.648071,2.46385,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.753757575757579,26.209545,2.456063,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,12.140121212121201,26.937611,2.449688,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,12.352484848484835,27.673977,2.446184,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,12.22260606060606,28.179115,2.448327,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.652060606060605,28.428265,2.457741,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.744969696969697,28.453503,2.472708,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.862060606060599,28.459961,2.487276,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.57333333333334,28.459961,2.49204,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.974181818181819,28.460953,2.485426,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.600363636363637,28.475201,2.475094,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.984484848484847,28.546902,2.468756,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.814545454545438,28.720173,2.47156,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.11957575757576,28.969799,2.483027,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.324727272727277,29.225307,2.496142,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.828787878787866,29.466454,2.504325,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.66606060606059,29.768856,2.50701,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.78666666666666,30.201977,2.50502,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.012606060606066,30.816177,2.501292,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.20139393939393,31.530666,2.498177,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.369212121212126,32.40519,2.495408,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.414545454545443,33.476189,2.49466,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.108606060606053,34.647095,2.499708,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.69890909090909,35.806427,2.506468,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.421999999999997,36.727234,2.511037,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.125272727272725,37.232849,2.515933,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.815515151515156,37.366806,2.521044,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.616242424242431,37.35186,2.524332,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.510909090909097,37.323357,2.52607,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.3244848484848495,37.255272,2.529146,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.076606060606053,37.121513,2.533236,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.055939393939377,36.929375,2.533577,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.256363636363644,36.654602,2.53027,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.422242424242417,36.236237,2.527533,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.360363636363621,35.496216,2.528554,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.092969696969689,34.615852,2.532966,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.836363636363638,33.928497,2.5372,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.803393939393934,33.864174,2.537744,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.935030303030289,34.025566,2.535572,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.051939393939384,33.904228,2.533643,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.085090909090903,33.354683,2.533096,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.0574545454545525,32.808403,2.533552,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.1053333333333315,32.5896,2.532762,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.370363636363618,32.724167,2.528389,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.718484848484855,33.0606,2.522645,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.822121212121198,33.453606,2.520935,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.531757575757562,33.906975,2.525726,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.102666666666668,34.221298,2.532806,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.857999999999984,34.263519,2.536843,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.779757575757578,33.666039,2.538134,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.811454545454537,32.665031,2.537611,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.968727272727258,31.559525,2.535016,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.235151515151518,30.645264,2.53062,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.6270909090908985,30.092911,2.524153,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.170121212121206,29.974503,2.515193,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.84812121212121,30.251587,2.504006,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.490909090909096,30.637569,2.4934,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.870848484848468,30.91119,2.487131,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.011393939393946,30.855343,2.484812,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.010181818181819,30.488796,2.484832,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.96109090909091,29.816242,2.485642,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.876909090909086,28.87883,2.487031,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.827030303030297,27.820663,2.487854,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.927272727272712,26.690327,2.4862,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.184121212121221,25.634834,2.481962,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.561939393939381,24.800152,2.475728,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.006909090909074,24.388519,2.468386,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.40545454545455,24.372467,2.46181,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.609878787878785,24.565792,2.458437,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.57478787878787,24.858025,2.459016,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.432484848484838,25.218826,2.461364,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.257212121212131,25.647461,2.464256,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.027757575757567,26.197285,2.468042,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.923212121212114,26.803474,2.469767,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.107030303030285,27.369862,2.466734,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.42999999999999,27.508842,2.461405,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.483575757575755,27.302387,2.460521,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.947575757575764,27.011215,2.469365,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.936909090909076,26.998192,2.486041,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.749636363636348,27.190716,2.505631,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.6509090909091,27.351746,2.52376,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.823939393939381,27.339314,2.537405,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.263636363636353,27.107868,2.54665,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,5.99466666666666,26.701767,2.551088,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.018606060606063,26.088539,2.550693,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,6.377818181818172,25.335049,2.544766,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.01987878787879,24.573235,2.534172,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,7.700060606060595,23.8088,2.522949,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.286060606060603,23.036774,2.51328,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,8.871393939393933,22.283176,2.503622,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,9.605454545454547,21.639004,2.49151,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,10.441575757575741,21.206436,2.477714,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.113272727272722,21.052677,2.466631,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.558787878787866,21.179543,2.45928,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,11.948303030303014,21.44503,2.452853,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,12.468181818181803,21.700993,2.444275,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.168787878787876,21.840477,2.432715,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.971151515151515,21.776478,2.419476,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.79127272727273,21.448444,2.405944,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.472484848484847,20.869854,2.394704,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.921030303030287,20.222214,2.387303,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,16.24339393939393,19.546352,2.381984,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,16.399030303030298,18.881279,2.379416,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,16.201757575757558,18.298241,2.382671,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.738424242424246,17.845543,2.390316,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.194727272727256,17.564346,2.399287,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.753878787878785,17.417793,2.406561,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.671333333333338,17.416805,2.407923,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.98660606060605,17.572971,2.402721,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.440242424242411,17.816044,2.395236,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.755818181818166,18.104729,2.390029,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.77030303030302,18.42308,2.38979,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.53648484848483,18.813114,2.393648,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,15.193696969696974,19.24696,2.399304,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.814727272727271,19.693279,2.405557,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.351515151515159,20.157349,2.4132,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.955212121212124,20.585903,2.419739,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.746424242424238,20.955433,2.423184,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.622484848484854,21.330292,2.425229,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.497030303030291,21.614159,2.427299,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.444121212121207,21.680775,2.428172,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,13.649333333333322,21.502769,2.424786,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.075393939393946,21.083916,2.417756,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
EVD-01,136997.0,441189.0,1788.0,14.572606060606047,20.612595,2.409552,1788.0,1866.0,78.0,14.322697965118165,check,AH depth — deviated well needs TVD conversion before use,density_equation,original
