well_id,depth_m,gr_api,phi_density,phi_sonic,phi_best,phi_method,perm_md,is_sand
EVD-01,2155.3004,110.267349,,0.08344522846441949,0.08344522846441949,sonic,6.916520664437214,False
EVD-01,2155.2004,110.491119,,0.08357198501872655,0.08357198501872655,sonic,6.950010156080378,False
EVD-01,2155.1004,109.635071,,0.078928404494382,0.078928404494382,sonic,5.79579735596689,False
EVD-01,2155.0004,108.815414,,0.0748911685393259,0.0748911685393259,sonic,4.908018230027527,False
EVD-01,2154.9004,108.889191,,0.07509861423220976,0.07509861423220976,sonic,4.951136608961014,False
EVD-01,2154.8004,109.701767,,0.07844937827715359,0.07844937827715359,sonic,5.684995501400269,False
EVD-01,2154.7004,111.069199,,0.08029026217228465,0.08029026217228465,sonic,6.1190930660267835,False
EVD-01,2154.6004,112.460754,,0.08076894382022468,0.08076894382022468,sonic,6.235680205063672,False
EVD-01,2154.5004,113.551941,,0.08319400749063666,0.08319400749063666,sonic,6.8504838724434425,False
EVD-01,2154.4004,113.976135,,0.08710985767790261,0.08710985767790261,sonic,7.931674396025584,False
EVD-01,2154.3004,113.759583,,0.09030779775280895,0.09030779775280895,sonic,8.899934512994994,False
EVD-01,2154.2004,113.049164,,0.0916833782771536,0.0916833782771536,sonic,9.341084465168692,False
EVD-01,2154.1004,111.530029,,0.09044084644194757,0.09044084644194757,sonic,8.94194423576715,False
EVD-01,2154.0004,108.781433,,0.08851823220973781,0.08851823220973781,sonic,8.348380295009514,False
EVD-01,2153.9004,103.503845,,0.0891362471910112,0.0891362471910112,sonic,8.536035184728949,False
EVD-01,2153.8004,95.591843,,0.10312072659176028,0.10312072659176028,sonic,13.632324575518657,False
EVD-01,2153.7004,86.338135,,0.13576116104868916,0.13576116104868916,sonic,33.50110030300711,False
EVD-01,2153.6004,78.217987,,0.18350825468164791,0.18350825468164791,sonic,92.69647457004325,False
EVD-01,2153.5004,71.707657,,0.23953990262172287,0.23953990262172287,sonic,237.67349052050915,True
EVD-01,2153.4004,66.476212,,0.3020384119850188,0.3020384119850188,sonic,565.6183499339803,True
EVD-01,2153.3004,65.746033,,0.3710932958801498,0.3710932958801498,sonic,1292.0427305407313,True
EVD-01,2153.2004,68.825638,,0.43494383520599256,0.43494383520599256,sonic,2577.011187685442,True
EVD-01,2153.1004,73.992355,,0.48636390262172285,0.48636390262172285,sonic,4360.867876080901,True
EVD-01,2153.0004,82.350937,,0.5,0.5,sonic,5000.0,False
EVD-01,2152.9004,90.608902,,0.5,0.5,sonic,5000.0,False
EVD-01,2152.8004,96.39592,,0.4526232284644195,0.4526232284644195,sonic,3094.8370441611914,False
EVD-01,2152.7004,100.090256,,0.3447070187265918,0.3447070187265918,sonic,953.8483799069808,False
EVD-01,2152.6004,102.734909,,0.2438849438202247,0.2438849438202247,sonic,253.73431089336054,False
EVD-01,2152.5004,104.769516,,0.17884272659176034,0.17884272659176034,sonic,84.83228384185566,False
EVD-01,2152.4004,106.297012,,0.1440018202247191,0.1440018202247191,sonic,40.75287598083199,False
EVD-01,2152.3004,107.600464,,0.12761068164794012,0.12761068164794012,sonic,27.304888458999226,False
EVD-01,2152.2004,108.809982,,0.1208182921348315,0.1208182921348315,sonic,22.816067326942893,False
EVD-01,2152.1004,109.548233,,0.11950032209737829,0.11950032209737829,sonic,22.011458726697107,False
EVD-01,2152.0004,109.998489,,0.12113272659176025,0.12113272659176025,sonic,23.0111271982847,False
EVD-01,2151.9004,110.42186,,0.12382615730337082,0.12382615730337082,sonic,24.731850911165992,False
EVD-01,2151.8004,111.353424,,0.12698672659176025,0.12698672659176025,sonic,26.867873272807163,False
EVD-01,2151.7004,112.549026,,0.13038778277153557,0.13038778277153557,sonic,29.312943823113244,False
EVD-01,2151.6004,113.541,,0.13362812734082397,0.13362812734082397,sonic,31.789592320430177,False
EVD-01,2151.5004,114.541885,,0.13604188014981275,0.13604188014981275,sonic,33.73125462019616,False
EVD-01,2151.4004,115.785797,,0.13707284644194762,0.13707284644194762,sonic,34.58645289156219,False
EVD-01,2151.3004,117.473389,,0.13700872659176033,0.13700872659176033,sonic,34.532806989672586,False
EVD-01,2151.2004,119.439575,,0.1372313782771536,0.1372313782771536,sonic,34.71935049132784,False
EVD-01,2151.1004,121.316147,,0.1391206067415731,0.1391206067415731,sonic,36.332038406972075,False
EVD-01,2151.0004,122.846619,,0.14273174531835206,0.14273174531835206,sonic,39.56655563941451,False
EVD-01,2150.9004,124.196808,,0.14557604494382026,0.14557604494382026,sonic,42.259360097004404,False
EVD-01,2150.8004,125.464249,,0.1468939026217229,0.1468939026217229,sonic,43.551710382923844,False
EVD-01,2150.7004,126.546005,,0.14766107116104873,0.14766107116104873,sonic,44.317310346583724,False
EVD-01,2150.6004,127.237823,,0.14499004494382026,0.14499004494382026,sonic,41.6938702704117,False
EVD-01,2150.5004,127.469772,,0.14118757303370785,0.14118757303370785,sonic,38.158630417911795,False
EVD-01,2150.4004,126.953903,,0.14124598501872662,0.14124598501872662,sonic,38.21120855006369,False
EVD-01,2150.3004,125.614136,,0.13940143820224715,0.13940143820224715,sonic,36.57636404228081,False
EVD-01,2150.2004,123.904724,,0.1330565243445693,0.1330565243445693,sonic,31.342018249013197,False
EVD-01,2150.1004,123.310135,,0.12658176779026223,0.12658176779026223,sonic,26.586977187683136,False
EVD-01,2150.0004,123.725403,,0.12158020224719104,0.12158020224719104,sonic,23.290797199462162,False
EVD-01,2149.9004,124.24942,,0.11715252434456924,0.11715252434456924,sonic,20.629257356464976,False
EVD-01,2149.8004,124.73468,,0.11297584269662918,0.11297584269662918,sonic,18.326767621278925,False
EVD-01,2149.7004,125.105484,,0.10848873408239695,0.10848873408239695,sonic,16.065722212685454,False
EVD-01,2149.6004,125.384918,,0.10298779775280895,0.10298779775280895,sonic,13.575649373272778,False
EVD-01,2149.5004,125.502151,,0.09665705617977528,0.09665705617977528,sonic,11.06612008899031,False
EVD-01,2149.4004,125.40686,,0.09099198501872659,0.09099198501872659,sonic,9.117462655303372,False
EVD-01,2149.3004,125.113022,,0.08823169288389514,0.08823169288389514,sonic,8.262374041668162,False
EVD-01,2149.2004,124.773788,,0.08986523595505622,0.08986523595505622,sonic,8.761203144439394,False
EVD-01,2149.1004,124.60495,,0.09393561797752814,0.09393561797752814,sonic,10.096544733433674,False
EVD-01,2149.0004,124.711136,,0.09735861423220978,0.09735861423220978,sonic,11.326420140992777,False
EVD-01,2148.9004,125.204178,,0.10029528089887642,0.10029528089887642,sonic,12.46354253792704,False
EVD-01,2148.8004,125.962372,,0.10300071161048692,0.10300071161048692,sonic,13.5811478916066,False
EVD-01,2148.7004,126.693024,,0.10498126591760303,0.10498126591760303,sonic,14.443457389777345,False
EVD-01,2148.6004,127.105545,,0.10625569288389515,0.10625569288389515,sonic,15.018620586914432,False
EVD-01,2148.5004,126.913284,,0.10719579026217227,0.10719579026217227,sonic,15.453282079533828,False
EVD-01,2148.4004,126.109436,,0.1081842397003745,0.1081842397003745,sonic,15.919950235890186,False
EVD-01,2148.3004,125.041885,,0.10911656928838957,0.10911656928838957,sonic,16.369308948983775,False
EVD-01,2148.2004,124.18071,,0.11014822471910107,0.11014822471910107,sonic,16.877074340319172,False
EVD-01,2148.1004,123.446457,,0.11143602247191015,0.11143602247191015,sonic,17.526669648008728,False
EVD-01,2148.0004,122.837677,,0.11177903370786514,0.11177903370786514,sonic,17.702679720091474,False
EVD-01,2147.9004,122.347031,,0.11049180524344573,0.11049180524344573,sonic,17.048662005122644,False
EVD-01,2147.8004,122.028427,,0.10882453932584268,0.10882453932584268,sonic,16.227591759874336,False
EVD-01,2147.7004,121.958694,,0.10717773782771535,0.10717773782771535,sonic,15.444851515449168,False
EVD-01,2147.6004,122.177872,,0.10544566292134827,0.10544566292134827,sonic,14.651183684605202,False
EVD-01,2147.5004,122.746201,,0.10378800000000003,0.10378800000000003,sonic,13.919380924041759,False
EVD-01,2147.4004,123.66423,,0.10276674157303367,0.10276674157303367,sonic,13.481773689550417,False
EVD-01,2147.3004,124.426147,,0.10275897378277152,0.10275897378277152,sonic,13.478483414908093,False
EVD-01,2147.2004,124.214798,,0.10297956554307114,0.10297956554307114,sonic,13.572145058052708,False
EVD-01,2147.1004,122.793213,,0.10346144569288385,0.10346144569288385,sonic,13.7783650479,False
EVD-01,2147.0004,121.135788,,0.10450579026217224,0.10450579026217224,sonic,14.23296878829375,False
EVD-01,2146.9004,119.504089,,0.10557790262172286,0.10557790262172286,sonic,14.710724090276624,False
EVD-01,2146.8004,118.063004,,0.1058646816479401,0.1058646816479401,sonic,14.840440357607001,False
EVD-01,2146.7004,116.756439,,0.10443926591760304,0.10443926591760304,sonic,14.203695211642145,False
EVD-01,2146.6004,115.598618,,0.10119766292134834,0.10119766292134834,sonic,12.828712215936521,False
EVD-01,2146.5004,114.647827,,0.09646149063670417,0.09646149063670417,sonic,10.99432503439907,False
EVD-01,2146.4004,113.855728,,0.09119749812734078,0.09119749812734078,sonic,9.183532025390019,False
EVD-01,2146.3004,113.341248,,0.08693600749063674,0.08693600749063674,sonic,7.881277907647516,False
EVD-01,2146.2004,113.128006,,0.08577096629213482,0.08577096629213482,sonic,7.549373110480036,False
EVD-01,2146.1004,112.841782,,0.08833398501872658,0.08833398501872658,sonic,8.293005219540209,False
EVD-01,2146.0004,111.872147,,0.09157468164794003,0.09157468164794003,sonic,9.305673122246581,False
EVD-01,2145.9004,109.885712,,0.09482531835205997,0.09482531835205997,sonic,10.406582519943763,False
EVD-01,2145.8003,107.649185,,0.10130624719101122,0.10130624719101122,sonic,12.873162077453008,False
EVD-01,2145.7003,105.501205,,0.11514167790262174,0.11514167790262174,sonic,19.496209464441534,False
EVD-01,2145.6003,104.21257,,0.13582230711610485,0.13582230711610485,sonic,33.55113422648997,False
EVD-01,2145.5003,104.456726,,0.15736852434456924,0.15736852434456924,sonic,54.88810812324774,False
EVD-01,2145.4003,106.118759,,0.17815122097378275,0.17815122097378275,sonic,83.71100982232767,False
EVD-01,2145.3003,108.412186,,0.19874315355805247,0.19874315355805247,sonic,122.27369130655244,False
EVD-01,2145.2003,110.838165,,0.2187361722846442,0.2187361722846442,sonic,171.4614096614774,False
EVD-01,2145.1003,112.7509,,0.23470931835205988,0.23470931835205988,sonic,220.76902817395367,False
EVD-01,2145.0003,113.677902,,0.24320337827715358,0.24320337827715358,sonic,251.15998038435546,False
EVD-01,2144.9003,113.641098,,0.24410084644194757,0.24410084644194757,sonic,254.5541244051738,False
EVD-01,2144.8003,112.737595,,0.23853487640449442,0.23853487640449442,sonic,234.07532036569876,False
EVD-01,2144.7003,111.428726,,0.2268659625468165,0.2268659625468165,sonic,195.34326356479062,False
EVD-01,2144.6003,109.837128,,0.20975977528089892,0.20975977528089892,sonic,147.79112757478265,False
EVD-01,2144.5003,108.087219,,0.18331029213483147,0.18331029213483147,sonic,92.35201668422724,False
EVD-01,2144.4003,106.416992,,0.15290758052434456,0.15290758052434456,sonic,49.822493454657675,False
EVD-01,2144.3003,105.158157,,0.13171660674157298,0.13171660674157298,sonic,30.31088468308715,False
EVD-01,2144.2003,104.320557,,0.11662869662921346,0.11662869662921346,sonic,20.32964021945477,False
EVD-01,2144.1003,103.692032,,0.10443663670411983,0.10443663670411983,sonic,14.202539130356245,False
EVD-01,2144.0003,103.216263,,0.09818156554307121,0.09818156554307121,sonic,11.637284214527138,False
EVD-01,2143.9003,102.898758,,0.09952296629213482,0.09952296629213482,sonic,12.156950646524345,False
EVD-01,2143.8003,102.702972,,0.10527489887640447,0.10527489887640447,sonic,14.5745534022783,False
EVD-01,2143.7003,102.440094,,0.11084533333333338,0.11084533333333338,sonic,17.226522542954115,False
EVD-01,2143.6003,102.126617,,0.11432662172284641,0.11432662172284641,sonic,19.049997812255977,False
EVD-01,2143.5003,101.867355,,0.11603571535580526,0.11603571535580526,sonic,19.994272898498465,False
EVD-01,2143.4003,101.786285,,0.11708120599250937,0.11708120599250937,sonic,20.588278713050386,False
EVD-01,2143.3003,101.901718,,0.11745358801498126,0.11745358801498126,sonic,20.802894069457544,False
EVD-01,2143.2003,102.151581,,0.11699799250936327,0.11699799250936327,sonic,20.540539595886393,False
EVD-01,2143.1003,102.565002,,0.11578060674157302,0.11578060674157302,sonic,19.85122864686645,False
EVD-01,2143.0003,103.063354,,0.11440537078651684,0.11440537078651684,sonic,19.092785386206394,False
EVD-01,2142.9003,103.591019,,0.11345017977528093,0.11345017977528093,sonic,18.578441235002796,False
EVD-01,2142.8003,103.403625,,0.1132977078651685,0.1132977078651685,sonic,18.497273108406112,False
EVD-01,2142.7003,102.731262,,0.11261546067415733,0.11261546067415733,sonic,18.137203987787053,False
EVD-01,2142.6003,101.992004,,0.11124056928838953,0.11124056928838953,sonic,17.426941128402888,False
EVD-01,2142.5003,101.853516,,0.11137441198501868,0.11137441198501868,sonic,17.495189188325693,False
EVD-01,2142.4003,102.227768,,0.1133838876404494,0.1133838876404494,sonic,18.54311929963329,False
EVD-01,2142.3003,102.857605,,0.11609149812734083,0.11609149812734083,sonic,20.025650147241937,False
EVD-01,2142.2003,103.659744,,0.11829310861423221,0.11829310861423221,sonic,21.292657272092093,False
EVD-01,2142.1003,104.60997,,0.11938967790262177,0.11938967790262177,sonic,21.944859168501527,False
EVD-01,2142.0003,105.7341,,0.11975577528089891,0.11975577528089891,sonic,22.165780654207577,False
EVD-01,2141.9003,106.822144,,0.12100551310861421,0.12100551310861421,sonic,22.932065332982198,False
EVD-01,2141.8003,107.850174,,0.12150030711610489,0.12150030711610489,sonic,23.240683646842953,False
EVD-01,2141.7003,108.89653,,0.11991202247191016,0.11991202247191016,sonic,22.260555989704798,False
EVD-01,2141.6003,110.053421,,0.11972011235955057,0.11972011235955057,sonic,22.144189464610957,False
EVD-01,2141.5003,111.326965,,0.12245938576779022,0.12245938576779022,sonic,23.847440790191538,False
EVD-01,2141.4003,112.654877,,0.12681745318352064,0.12681745318352064,sonic,26.75019724796514,False
EVD-01,2141.3003,113.828262,,0.1287400599250936,0.1287400599250936,sonic,28.109015109987183,False
EVD-01,2141.2003,114.799011,,0.1291829662921348,0.1291829662921348,sonic,28.42902246422639,False
EVD-01,2141.1003,115.545578,,0.13115460674157306,0.13115460674157306,sonic,29.885852122036525,False
EVD-01,2141.0003,115.977463,,0.13251406741573035,0.13251406741573035,sonic,30.921536912970637,False
EVD-01,2140.9003,116.07402,,0.13240856928838957,0.13240856928838957,sonic,30.84024156726635,False
EVD-01,2140.8003,115.631851,,0.13217094382022468,0.13217094382022468,sonic,30.65770211581663,False
EVD-01,2140.7003,115.2435,,0.13518304119850189,0.13518304119850189,sonic,33.03073537531322,False
EVD-01,2140.6003,115.282578,,0.14015912359550559,0.14015912359550559,sonic,37.241566870601574,False
EVD-01,2140.5003,115.902023,,0.14322071161048686,0.14322071161048686,sonic,40.02022840455185,False
EVD-01,2140.4003,115.803925,,0.14483573782771536,0.14483573782771536,sonic,41.545895263477014,False
EVD-01,2140.3003,114.40657,,0.14521372284644196,0.14521372284644196,sonic,41.90905769864669,False
EVD-01,2140.2003,112.562027,,0.1427422546816479,0.1427422546816479,sonic,39.57626649539501,False
EVD-01,2140.1003,110.871048,,0.13814473408239702,0.13814473408239702,sonic,35.49231483601421,False
EVD-01,2140.0003,109.471909,,0.133863468164794,0.133863468164794,sonic,31.975217300891465,False
EVD-01,2139.9003,109.197754,,0.1313037677902622,0.1313037677902622,sonic,29.99823407748521,False
EVD-01,2139.8003,109.495224,,0.12937316104868912,0.12937316104868912,sonic,28.567252059708412,False
EVD-01,2139.7003,109.469437,,0.1275818801498127,0.1275818801498127,sonic,27.284603035947274,False
EVD-01,2139.6003,109.069382,,0.12785150561797748,0.12785150561797748,sonic,27.47493474046383,False
EVD-01,2139.5003,108.436295,,0.12965478651685394,0.12965478651685394,sonic,28.772829539349992,False
EVD-01,2139.4003,107.670975,,0.1313426292134831,0.1313426292134831,sonic,30.02756384105555,False
EVD-01,2139.3003,107.110428,,0.13309538576779031,0.13309538576779031,sonic,31.37230069366727,False
EVD-01,2139.2003,107.01265,,0.13562525842696624,0.13562525842696624,sonic,33.39009086724065,False
EVD-01,2139.1003,107.385254,,0.13895304868913852,0.13895304868913852,sonic,36.18683271108856,False
EVD-01,2139.0003,108.298447,,0.1418647940074907,0.1418647940074907,sonic,38.77148682282096,False
EVD-01,2138.9003,109.547302,,0.14316618726591757,0.14316618726591757,sonic,39.969451144202836,False
EVD-01,2138.8003,110.900742,,0.14282260674157302,0.14282260674157302,sonic,39.65057126664172,False
EVD-01,2138.7003,111.657242,,0.14153881647940075,0.14153881647940075,sonic,38.47559582326231,False
EVD-01,2138.6003,111.469833,,0.1406464868913858,0.1406464868913858,sonic,37.674105761679,False
EVD-01,2138.5003,110.688431,,0.14090399999999997,0.14090399999999997,sonic,37.904133447787444,False
EVD-01,2138.4003,109.666245,,0.14070306367041205,0.14070306367041205,sonic,37.72455580757243,False
EVD-01,2138.3003,108.805344,,0.1396379250936329,0.1396379250936329,sonic,36.7830421016312,False
EVD-01,2138.2003,108.134659,,0.13896356554307118,0.13896356554307118,sonic,36.195934075740304,False
EVD-01,2138.1003,107.685516,,0.13651576029962542,0.13651576029962542,sonic,34.122398137553596,False
EVD-01,2138.0003,107.357697,,0.13127062172284648,0.13127062172284648,sonic,29.97323435696992,False
EVD-01,2137.9003,107.085068,,0.12628676404494385,0.12628676404494385,sonic,26.38369849946349,False
EVD-01,2137.8003,106.875656,,0.12430164044943819,0.12430164044943819,sonic,25.045027237111782,False
EVD-01,2137.7003,106.755768,,0.12541147565543068,0.12541147565543068,sonic,25.787205717922536,False
EVD-01,2137.6003,106.795258,,0.12677996254681645,0.12677996254681645,sonic,26.724185147546056,False
EVD-01,2137.5003,107.040298,,0.12768851685393262,0.12768851685393262,sonic,27.359764091641463,False
EVD-01,2137.4003,107.435577,,0.1285694157303371,0.1285694157303371,sonic,27.98642433158348,False
EVD-01,2137.3003,107.915741,,0.12922434456928844,0.12922434456928844,sonic,28.459053796959875,False
EVD-01,2137.2003,108.126648,,0.1290315205992509,0.1290315205992509,sonic,28.319303632847717,False
EVD-01,2137.1003,107.643204,,0.12765205992509365,0.12765205992509365,sonic,27.33405113241967,False
EVD-01,2137.0003,106.728622,,0.12603542322097375,0.12603542322097375,sonic,26.211399607746806,False
EVD-01,2136.9003,105.802078,,0.12497417228464415,0.12497417228464415,sonic,25.492889472460185,False
EVD-01,2136.8003,105.251968,,0.12446862921348316,0.12446862921348316,sonic,25.155693610232905,False
EVD-01,2136.7003,104.993103,,0.12338508614232208,0.12338508614232208,sonic,24.44388860065192,False
EVD-01,2136.6003,104.898239,,0.12205442696629208,0.12205442696629208,sonic,23.5898631629014,False
EVD-01,2136.5003,104.906891,,0.12191086891385773,0.12191086891385773,sonic,23.499037646642524,False
EVD-01,2136.4003,105.157944,,0.12242269662921347,0.12242269662921347,sonic,23.824020791454,False
EVD-01,2136.3003,105.71637,,0.12303316104868911,0.12303316104868911,sonic,24.21587710321222,False
EVD-01,2136.2003,106.3405,,0.1235987041198502,0.1235987041198502,sonic,24.58304805095763,False
EVD-01,2136.1003,106.979904,,0.12399977528089892,0.12399977528089892,sonic,24.84587289639509,False
EVD-01,2136.0003,107.538528,,0.12397154307116105,0.12397154307116105,sonic,24.82730574897875,False
EVD-01,2135.9003,107.939697,,0.1234639475655431,0.1234639475655431,sonic,24.495195447502276,False
EVD-01,2135.8003,108.134201,,0.12316220224719103,0.12316220224719103,sonic,24.299302766984766,False
EVD-01,2135.7003,108.129944,,0.12313797003745318,0.12313797003745318,sonic,24.283620679363384,False
EVD-01,2135.6003,108.004715,,0.12254396254681645,0.12254396254681645,sonic,23.90149274581797,False
EVD-01,2135.5003,107.832886,,0.12161586516853937,0.12161586516853937,sonic,23.31319170979982,False
EVD-01,2135.4003,107.774231,,0.12118530337078647,0.12118530337078647,sonic,23.04386068193548,False
EVD-01,2135.3003,107.942291,,0.12188114606741578,0.12188114606741578,sonic,23.480264460307318,False
EVD-01,2135.2003,108.426254,,0.12366271161048689,0.12366271161048689,sonic,24.62485675638323,False
EVD-01,2135.1003,109.128799,,0.12556360299625471,0.12556360299625471,sonic,25.890167196376886,False
EVD-01,2135.0003,109.878326,,0.1262931685393259,0.1262931685393259,sonic,26.388099622590236,False
EVD-01,2134.9003,110.57872,,0.1265710262172285,0.1265710262172285,sonic,26.579555575989666,False
EVD-01,2134.8003,111.153381,,0.12751215730337082,0.12751215730337082,sonic,27.23554133638178,False
EVD-01,2134.7003,111.596924,,0.1288707041198502,0.1288707041198502,sonic,28.20313367290286,False
EVD-01,2134.6003,111.941833,,0.128915393258427,0.128915393258427,sonic,28.235381162879552,False
EVD-01,2134.5003,112.30043,,0.1267500149812734,0.1267500149812734,sonic,26.70341986223361,False
EVD-01,2134.4003,112.689453,,0.12402732584269663,0.12402732584269663,sonic,24.86400146093214,False
EVD-01,2134.3003,113.004288,,0.12291692134831458,0.12291692134831458,sonic,24.140905591826126,False
EVD-01,2134.2003,113.111191,,0.12386513108614232,0.12386513108614232,sonic,24.75741347186005,False
EVD-01,2134.1003,112.777649,,0.12488181273408241,0.12488181273408241,sonic,25.431042460494943,False
EVD-01,2134.0003,111.902069,,0.12624641947565546,0.12624641947565546,sonic,26.355986257791287,False
EVD-01,2133.9003,110.681198,,0.12843853932584273,0.12843853932584273,sonic,27.892666714964086,False
EVD-01,2133.8003,109.313232,,0.13023405243445693,0.13023405243445693,sonic,29.19905946639591,False
EVD-01,2133.7003,107.925522,,0.12812673408239697,0.12812673408239697,sonic,27.670215807784817,False
EVD-01,2133.6003,106.551102,,0.12225593258426969,0.12225593258426969,sonic,23.71777927019655,False
EVD-01,2133.5003,105.111908,,0.11807079400749063,0.11807079400749063,sonic,21.162160385774303,False
EVD-01,2133.4003,103.423965,,0.11502749812734085,0.11502749812734085,sonic,19.43325139690555,False
EVD-01,2133.3003,101.468048,,0.11091185018726589,0.11091185018726589,sonic,17.260135731860952,False
EVD-01,2133.2003,99.470566,,0.10701028464419472,0.10701028464419472,sonic,15.366807241506402,False
EVD-01,2133.1003,97.66745,,0.10530061423220972,0.10530061423220972,sonic,14.586074756846864,False
EVD-01,2133.0003,96.170029,,0.10579050187265913,0.10579050187265913,sonic,14.806809032794744,False
EVD-01,2132.9003,94.912231,,0.10688799250936332,0.10688799250936332,sonic,15.3099899303453,False
EVD-01,2132.8003,93.886795,,0.10715922097378279,0.10715922097378279,sonic,15.4362074919665,False
EVD-01,2132.7003,93.194183,,0.10663104868913863,0.10663104868913863,sonic,15.191103821926125,False
EVD-01,2132.6003,93.25116,,0.10690730337078654,0.10690730337078654,sonic,15.318951788123108,False
EVD-01,2132.5003,93.900055,,0.10874361797752811,0.10874361797752811,sonic,16.18847836268709,False
EVD-01,2132.4003,94.834778,,0.11141304868913861,0.11141304868913861,sonic,17.514926218517214,False
EVD-01,2132.3003,94.908508,,0.11340503370786517,0.11340503370786517,sonic,18.554381141213188,False
EVD-01,2132.2003,93.882141,,0.11371935580524344,0.11371935580524344,sonic,18.72236221565062,False
EVD-01,2132.1003,91.845795,,0.11230971535580524,0.11230971535580524,sonic,17.977489597498007,False
EVD-01,2132.0003,88.998169,,0.10856931086142327,0.10856931086142327,sonic,16.104456799767828,False
EVD-01,2131.9003,85.830658,,0.10311946816479396,0.10311946816479396,sonic,13.631787244071141,False
EVD-01,2131.8003,82.659149,,0.0969262247191011,0.0969262247191011,sonic,11.165480828771498,False
EVD-01,2131.7003,79.977325,,0.0896391535580524,0.0896391535580524,sonic,8.690926937090898,False
EVD-01,2131.6003,78.100037,,0.08331538576779023,0.08331538576779023,sonic,6.882333986941122,False
EVD-01,2131.5003,77.67627,,0.07982861423220979,0.07982861423220979,sonic,6.008116189563104,False
EVD-01,2131.4003,78.355606,,0.07688063670411985,0.07688063670411985,sonic,5.33255314703595,False
EVD-01,2131.3003,79.636429,,0.07480681647940077,0.07480681647940077,sonic,4.890560889205347,False
EVD-01,2131.2003,81.62114,,0.07586132584269664,0.07586132584269664,sonic,5.111954684620081,False
EVD-01,2131.1003,84.539627,,0.07885936329588018,0.07885936329588018,sonic,5.779734847391515,False
EVD-01,2131.0003,88.26001,,0.0820075880149813,0.0820075880149813,sonic,6.54461243840761,False
EVD-01,2130.9003,92.060654,,0.08473897378277151,0.08473897378277151,sonic,7.263729480720531,False
EVD-01,2130.8003,95.531601,,0.08778409737827716,0.08778409737827716,sonic,8.129283433907784,False
EVD-01,2130.7003,98.772263,,0.09159296629213481,0.09159296629213481,sonic,9.311623246518995,False
EVD-01,2130.6003,101.470627,,0.0960177902621723,0.0960177902621723,sonic,10.832666015209247,False
EVD-01,2130.5003,103.199295,,0.0997832209737828,0.0997832209737828,sonic,12.259657836474938,False
EVD-01,2130.4003,103.9561,,0.10249859925093638,0.10249859925093638,sonic,13.368525873425904,False
EVD-01,2130.3003,103.142929,,0.1043312584269663,0.1043312584269663,sonic,14.156259065505406,False
EVD-01,2130.2003,101.103958,,0.10555424719101125,0.10555424719101125,sonic,14.70006062248632,False
EVD-01,2130.1003,98.265305,,0.10638221722846444,0.10638221722846444,sonic,15.07660330934572,False
EVD-01,2130.0003,95.199097,,0.10692364794007486,0.10692364794007486,sonic,15.326539975692766,False
EVD-01,2129.9003,92.178162,,0.1072508838951311,0.1072508838951311,sonic,15.479031442195117,False
EVD-01,2129.8003,89.288651,,0.10721625468164799,0.10721625468164799,sonic,15.462843040533954,False
EVD-01,2129.7003,87.156799,,0.10624048689138575,0.10624048689138575,sonic,15.01166285995529,False
EVD-01,2129.6003,85.973206,,0.1039231011235955,0.1039231011235955,sonic,13.97802236735512,False
EVD-01,2129.5003,85.849823,,0.10075452434456926,0.10075452434456926,sonic,12.648445341874622,False
EVD-01,2129.4003,86.726074,,0.09780883895131084,0.09780883895131084,sonic,11.495746411709659,False
EVD-01,2129.3003,88.280853,,0.0942139325842697,0.0942139325842697,sonic,10.192814577350402,False
EVD-01,2129.2003,90.410294,,0.08945399250936333,0.08945399250936333,sonic,8.633669056946324,False
EVD-01,2129.1003,92.200882,,0.0867766741573034,0.0867766741573034,sonic,7.835288854484236,False
EVD-01,2129.0003,92.96785,,0.08787953558052429,0.08787953558052429,sonic,8.157533387518926,False
EVD-01,2128.9003,92.376175,,0.0911625243445693,0.0911625243445693,sonic,9.172264588503191,False
EVD-01,2128.8003,90.41008,,0.0947790262172285,0.0947790262172285,sonic,10.390286220262084,False
EVD-01,2128.7003,87.816605,,0.09750309363295875,0.09750309363295875,sonic,11.380562877796285,False
EVD-01,2128.6003,85.193237,,0.0992734531835206,0.0992734531835206,sonic,12.059060143061325,False
EVD-01,2128.5003,83.435883,,0.10009205243445696,0.10009205243445696,sonic,12.382336713327742,False
EVD-01,2128.4003,82.955551,,0.09994107116104872,0.09994107116104872,sonic,12.322252686941585,False
EVD-01,2128.3003,83.938934,,0.09891078651685391,0.09891078651685391,sonic,11.917780541565623,False
EVD-01,2128.2003,85.770706,,0.09628821722846444,0.09628821722846444,sonic,10.930991284986634,False
EVD-01,2128.1003,87.378098,,0.09150941573033702,0.09150941573033702,sonic,9.284456510409887,False
EVD-01,2128.0003,88.818634,,0.08493247940074909,0.08493247940074909,sonic,7.316697934581124,False
EVD-01,2127.9003,89.947678,,0.07920717602996252,0.07920717602996252,sonic,5.860973219517825,False
EVD-01,2127.8003,90.557541,,0.07718478651685394,0.07718478651685394,sonic,5.399650253102035,False
EVD-01,2127.7003,90.381866,,0.07843005992509358,0.07843005992509358,sonic,5.68055853903058,False
EVD-01,2127.6003,89.737259,,0.08195638202247188,0.08195638202247188,sonic,6.531631920326114,False
EVD-01,2127.5003,89.483932,,0.08621626966292135,0.08621626966292135,sonic,7.675043437030768,False
